id,created_at,name,address,latitude,longitude,accept_holidays,average_cost,average_rating,has_wifi,chairs,city_id,neighborhood_id,kind_id,cuisine_id,category_id,moment_id,offer_id
7865,2018-06-14 11:56:40,Let'Sushi Premium - Delivery Copacabana,Rua Siqueira Campos 143/25,-22.9666691,-43.1869926,0,100,3,0,10,16,13,1,36,1,2,55781
7866,2018-06-14 11:56:41,Let'Sushi Premium - Delivery Leblon,"Rua Dias Ferreira, 668,",-22.9819717,-43.2240639,0,100,5,0,10,16,29,1,36,1,2,55782
7867,2018-06-14 11:56:42,Now Sushi - Delivery Campo Grande,"Rua Augusta candiani, 27,",-22.9027061,-43.5781708,1,50,3,0,10,16,515,1,36,1,2,55783
7868,2018-06-14 11:56:43,Now Sushi Delivery - São João de Meriti,"R. Paineiras, 25,",-22.8830929,-43.5237122,1,50,5,0,10,248,620,1,36,1,2,55784
7869,2018-06-14 11:56:44,Now Sushi - Delivery Zona Sul,"Rua General Severiano, 225,",-22.9543724,-43.1807861,1,60,3,0,10,16,194,1,36,1,2,55785
7870,2018-06-14 11:56:45,Q! Store - Delivery Copacabana,"Rua Siqueira Campos, 143, loja 65, 2º andar,",-22.9666691,-43.1869926,1,35,5,1,2,16,13,2,35,6,2,55786
7871,2018-06-14 11:56:46,Bendito Taco - Delivery,"Rua Quarenta e Oito,",-8.0441084,-34.8909149,1,30,4,0,2,41,758,2,18,6,2,55787
7872,2018-06-14 11:56:48,Japa ao Vivo - Delivery Tijuca,"Rua Barão de Itapagipe, 357,",-22.906847,-43.1728973,1,45,5,0,2,16,237,2,36,6,2,55788
7873,2018-06-14 11:56:49,Let'Sushi Premium - Delivery,"Avenida 85 n°2272, Quadra H24 Lote 17,",-16.7017174,-49.2644691,1,70,3,0,2,86,802,2,36,6,2,55789
7874,2018-06-14 11:56:50,Dolce Vita - Delivery,"Rua Brasil, 1261,",-23.3203773,-51.1537552,1,30,5,1,2,107,803,2,35,6,2,55790
7875,2018-06-14 11:56:51,The Market - Delivery,"Sem endereço fixo,",-25.4203949,-49.2612,1,30,5,1,2,8,205,2,19,6,2,55791
7876,2018-06-14 11:56:53,Nobuki Japanese food & Poke - Delivery,"Avenida Ruy Frazão Soares, 191,",-23.0091553,-43.3644981,1,60,3,1,10,16,113,1,36,1,2,55792
7877,2018-06-14 11:56:53,Pizza Deli - Delivery,"Avenida das Américas, 5001 - Barra da Tijuca, Rio de Janeiro - RJ,",-23.0007324,-43.3624001,1,50,4,0,10,16,113,1,15,1,2,55849
7878,2018-06-14 11:56:54,Apetite Saudável - Delivery,"Rua Teixeira Barros,",-12.9864225,-38.4743614,1,30,5,0,2,4,729,2,17,6,2,55793
7880,2018-06-14 11:56:55,Pizzaria Na Varanda - Delivery,"Barra Summer Flat - Avenida Princesa Isabel, 526,",-13.003912,-38.5273857,1,35,5,0,2,4,477,2,15,6,2,55794
7881,2018-06-14 11:56:56,Now Sushi - Delivery Vila Valqueire,"Rua Jambeiro, 12,",-22.8775883,-43.3699074,1,68,3,1,10,16,690,1,36,1,2,55795
7882,2018-06-14 11:56:57,Alquimia e Sabor Delivery,"Rua Professor Arnaldo João Semeraro, 500,",-23.6523209,-46.658596,0,30,5,0,4,10,468,2,19,6,2,55796
7883,2018-06-14 11:56:58,Let'Sushi Premium - Delivery Jardim Oceânico (Barra),"Avenida Armando Lombardi, 633, Loja 104,",-23.0071011,-43.3151093,1,100,4,0,10,16,113,1,36,1,2,55799
7884,2018-06-14 11:56:58,Best Food Saladas - Delivery,"Válido somente para delivery,",-7.839426,-36.368824,1,21,4,0,2,41,745,2,17,6,2,55798
7885,2018-06-14 11:57:00,Let'Sushi Premium - Delivery Rio 2 (Barra),"Estrada Coronel Pedro Correia, 740, Loja 117,",-22.9671421,-43.3912392,1,100,4,0,10,16,113,1,36,1,2,55800
7886,2018-06-14 11:57:01,Bella & Buona Pizzaria - Delivery,"R. Batataes, 158,",-23.5718842,-46.6555557,1,30,5,0,10,10,27,1,15,1,2,55801
7887,2018-06-14 11:57:01,Speciali - Delivery,"Rua Fernandes Tourinho, 805,",-19.9376163,-43.9430199,1,50,4,1,10,7,72,1,15,1,2,55802
7888,2018-06-14 11:57:02,Prima Farina - Delivery Leblon,"Rua Conde de Bernadotte, 26 - Loja 112,",-22.980751,-43.2228127,0,75,4,1,10,16,29,1,15,1,2,55803
7889,2018-06-14 11:57:02,Via Castello - Delivery Barra,"Av Marechal Henrique Lott 120,",-23.0024834,-43.3499451,1,65,5,0,10,16,113,1,35,1,2,55804
7890,2018-06-14 11:57:03,68 Delivery - Lourdes e Vila da Serra,"Rua Min. Orozimbo Nonato 102 - Loja 4,",-19.984621,-43.9472008,1,50,4,0,10,7,632,1,15,1,2,55805
7891,2018-06-14 11:57:04,Forneria Gagliasso - Delivery Barra,"Rua Helios Seelinger, 100 - Loja G,",-23.0058327,-43.3131218,0,70,4,1,10,16,113,1,35,1,2,55806
7892,2018-06-14 16:44:25,Burger For You - Santo André,"Rua Das Figueiras , 301",-23.6543808,-46.5367317,0,41,5,0,1,10,199,2,21,1,2,55809
7893,2018-06-14 17:52:54,One Burger,"Avenida Queiros dos Santos , 1907",-23.663187,-46.5152588,0,35,5,0,1,10,199,2,21,6,2,55812
7894,2018-06-14 20:08:31,Fox Burger - Santo André,Avenida Lino Jardim,-23.6612644,-46.5380402,0,45,5,0,1,10,199,2,21,1,2,55821
7895,2018-06-15 14:14:16,Casa 346 - Salve Minas,Rua Capitão Cavalcanti,-23.5890865,-46.6372452,1,38,5,0,2,10,238,2,63,6,2,55828
7896,2018-06-17 23:04:56,dsasd,"dsads, 123",-23.5505199,-46.6333084,0,123,5,0,1,10,257,2,2,6,2,55857
7897,2018-06-18 20:36:34,HareBurger - Itaim Bibi,Rua Bandeira Paulista,-23.5848408,-46.6755638,0,35,5,0,1,10,133,2,17,1,2,55868
7898,2018-06-19 15:22:19,Joe Burger - Vila Mariana,"Rua Domingos de Morais, 3108",-23.603756,-46.6370239,0,40,4,0,10,10,238,1,21,1,2,55891
7899,2018-06-19 17:36:21,MeatLovers Steakhouse,Rua da Mooca,-23.5596886,-46.5879898,0,60,4,0,8,10,79,1,33,1,2,55892
7900,2018-06-19 19:49:55,On Fire Burger,"Rua Protásio Boaventura Caetano, 10,",-26.9728756,-48.6361275,1,35,5,1,4,21,628,2,21,6,2,55900
7901,2018-06-19 21:21:24,Tri Burger,Rua Haddock Lobo,-23.5599937,-46.6638718,0,40,5,0,1,10,199,2,21,6,2,55903
7903,2018-06-20 19:30:55,Mensa Restaurante,"Rua Wisard, 88",-23.5544338,-46.6881981,0,80,5,0,6,10,181,1,9,1,2,55962
7904,2018-06-20 22:12:35,Kamzu,"Alameda Lorena, 684",-23.5690308,-46.6599007,0,20,5,0,1,10,27,2,31,6,2,55928
7905,2018-06-20 22:45:05,Lil Square - Jardins,"Alameda Lorena, 672",-23.5691528,-46.6599083,0,60,5,0,1,10,27,2,9,1,2,55931
7906,2018-06-22 18:43:15,Casa Salviano,"BR-363, Vila dos Trinta, Fernando de Noronha,",-3.844702,-32.4070854,1,100,5,0,2,41,805,2,36,6,2,55948
7907,2018-06-22 18:45:40,Sputnik Café e Restaurante,"Rua São Clemente, 155,",-22.9506111,-43.1869354,1,30,5,0,2,16,194,2,63,6,2,55954
7908,2018-06-22 18:46:02,Fruta Pão Comedoria,"Avenida Bernardo Vieira de Melo, 4855 - Candeias,",-8.1968069,-34.9186783,1,40,5,0,2,41,770,2,4,6,2,55955
7909,2018-06-22 19:02:21,Saúde pra Nós Bistrô,"Rua Paulo Barreto, 10 - Loja C,",-22.9528542,-43.1874962,1,50,5,0,2,16,194,2,35,6,2,55956
7911,2018-06-26 15:49:30,Vila Salute,"Rua Simão Alvares, 728",-23.5615845,-46.690239,0,50,5,0,1,10,244,2,17,6,2,55975
7912,2018-06-26 17:08:12,Ombra Pizza Bar,"Rua Lisboa, 579",-23.5593758,-46.6799355,0,30,5,0,10,10,95,1,15,1,2,72263
7913,2018-06-26 17:36:40,La Calaca - Pinheiros,Rua dos Pinheiros,-23.5651417,-46.6814194,0,35,5,1,4,10,244,2,18,6,2,56062
7914,2018-06-26 17:39:24,Cantina do Piero il Vero,"Rua Haddock Lobo, 728",-23.5587673,-46.6627884,0,95,4,0,4,10,95,1,35,1,2,56069
7916,2018-06-26 20:36:19,Laranjeiras Bar,"Rua Inácio Pereira da Rocha, 87",-23.5590649,-46.6877975,0,50,5,0,4,10,244,1,4,1,2,56090
7917,2018-06-26 20:36:22,Di Bari Pizza,"Rua Dom Pastor , 1496",-23.5896702,-46.6072578,0,50,5,0,1,10,111,2,15,6,2,56086
7918,2018-06-27 13:35:27,Pecorino Cucina Mediterranea - Pinheiros,Rua Natingui,-23.5598164,-46.6993065,0,98,5,0,8,10,181,1,30,1,2,56210
7919,2018-06-28 14:25:58,Parrilla del Pátio,"Avenida do Contorno - de 5193 a 5999 - lado ímpar, 6061",-19.9389763,-43.9261894,0,80,5,0,10,7,219,1,33,1,2,56218
7920,2018-06-29 18:21:53,Porto Frescatto,"Avenida Olegário Maciel, 366,",-23.0117455,-43.3046532,1,92,4,1,4,16,113,2,29,6,2,56240
7921,2018-07-03 00:40:06,Casa Mareu,"Rua Padre João Manuel, 964",-23.5652351,-46.6658897,0,70,5,0,6,10,95,1,17,1,2,56247
7923,2018-07-03 18:32:17,Salsalito - Santo Cristo,"Av. Cidade Lima, 86 loja 101 e 102,",-22.9070835,-43.1819153,1,28,5,0,2,16,608,2,63,6,2,56255
7924,2018-07-03 18:34:13,Salsalito - Botafogo,"Praia de Botafogo, 228 - Lojas 117 à 119,",-22.9425526,-43.1811714,1,30,4,0,2,16,194,2,63,6,2,56261
7925,2018-07-03 18:44:23,Salsalito - Centro,"Av. Gomes Freire, 430,",-22.9106216,-43.1840553,1,28,4,0,2,16,608,2,63,6,2,56267
7926,2018-07-03 18:45:31,Nou Nikkei,"Rua Fernando Simas, 333,",-25.4329834,-49.2883949,1,100,5,1,2,8,64,2,1,6,2,56268
7927,2018-07-03 18:52:38,Fridda Café,"Avenida Bernardo Vieira de Melo, 6088, Loja 04,",-8.2100239,-34.919136,1,40,5,0,4,41,770,2,31,6,2,56280
7928,2018-07-03 20:01:30,Hamburgueria do Mineiro,"Rua Matias Aires, 58",-23.5558868,-46.6570373,0,45,5,0,15,10,85,1,21,1,2,56291
7929,2018-07-03 21:36:59,Honesto,"Rua Cardoso Júnior, 5 ,",-22.9379063,-43.1901474,1,18,5,0,2,16,6,2,63,6,2,56294
7930,2018-07-03 21:38:53,Nez  Bistrô,"Praça de Casa Forte, 314,",-8.0331307,-34.9189491,1,70,5,1,10,41,365,1,25,1,2,56300
7931,2018-07-03 22:24:43,Vila Milagro - Pizzaria Sem Glúten,"Rua Aurea, 313",-23.5870762,-46.6453896,0,60,5,0,1,10,238,2,15,1,2,56306
7932,2018-07-04 16:03:24,Biyou'z - Restaurante Afro,"Alameda Barão de Limeira, 19",-23.5402393,-46.6432076,0,45,5,0,10,10,7,1,9,1,2,56311
7933,2018-07-04 17:37:49,Polska 295,"Rua Simão Álvares, 295",-23.5650558,-46.6881027,0,50,5,0,10,10,244,1,9,1,2,56314
7934,2018-07-04 19:14:02,Venga Taberna - Jardim Botânico,"Rua Visconde de Carandaí, 5 ,",-22.9650841,-43.2197227,1,110,4,0,2,16,46,2,38,6,2,56320
7935,2018-07-04 19:15:41,Venga Chiringuito - Copacabana,"Av. Atlântica, 3880 ,",-22.9829121,-43.1902504,1,110,5,0,2,16,13,2,38,6,2,56326
7936,2018-07-04 19:17:11,Venga - Leblon,"Rua Dias Ferreira 113-B,",-22.9849854,-43.2281914,1,110,4,0,2,16,29,2,38,6,2,56332
7937,2018-07-04 19:18:47,Venga - Ipanema,"Rua Garcia D’Ávila, 147 B,",-22.9826852,-43.2093291,1,100,4,0,2,16,212,2,38,6,2,56338
7938,2018-07-04 19:20:41,Don Macchiato Bistrô,"Rua Visconde de Pirajá, 437 loja B ,",-22.9841785,-43.2082481,1,35,5,0,2,16,212,2,31,6,2,56344
7939,2018-07-04 20:55:56,Buona Fatia Pizza Bar,"Rua Conselheiro Carrão , 466",-23.5578033,-46.6468112,0,45,5,0,1,10,204,2,15,1,2,56350
7940,2018-07-05 17:57:26,WLB Burger & Art,"Rua Simão Alvares, 597",-23.5626335,-46.6896744,0,50,5,0,1,10,181,2,21,6,2,56355
7943,2018-07-10 14:49:25,Glöd,"Rua José Higino 115,",-22.9267101,-43.2390594,1,40,5,0,2,16,237,2,21,6,2,56381
7944,2018-07-10 14:51:42,Restaurante Scotton,"Praia de Botafogo, 228, 2 andar,",-22.9425526,-43.1811714,1,55,5,0,2,16,194,2,27,6,2,56387
7945,2018-07-11 13:25:54,Huaco Restobar Peruano,"Alameda Ministro Rocha Azevedo, 1057",-23.5660667,-46.6640663,0,70,5,0,10,10,17,1,1,1,2,56428
7946,2018-07-11 19:12:12,Restaurante Lu & Viola,"Rua Izabel Bueno, 1262,",-19.8585205,-43.9500618,1,40,5,1,2,7,120,2,63,6,2,56422
7947,2018-07-11 20:57:41,Divina Increnca - Pompéia,"Rua Doutor Miranda de Azevedo, 1152",-23.5337315,-46.6931632,0,40,5,0,1,10,87,2,15,6,2,56440
7948,2018-07-11 21:03:04,Divina Increnca - Perdizes,"Rua Itapicuru, 751",-23.5337368,-46.670838,0,40,5,0,1,10,63,2,15,6,2,56442
7949,2018-07-12 17:35:03,Califórnia SuperFood Bar,"Rua Cubatão , 273",-23.5743866,-46.6441917,0,45,5,0,5,10,238,1,17,1,2,56448
7950,2018-07-12 18:14:52,Pomodoro Café,"Rua Alfredo Fernandes, 77,",-8.0361643,-34.9145164,0,70,5,1,2,41,365,2,35,6,2,56452
7952,2018-07-12 19:34:15,O Burguês - RioShopping,"Estrada do Gabinal, 313 Loja 208,",-22.9461174,-43.3452301,1,60,5,0,2,16,388,2,21,6,2,56459
7953,2018-07-12 19:44:33,Êtta Bar,"Rua Real Grandeza, 193,",-22.9552116,-43.1922989,0,60,3,0,2,16,194,2,19,6,2,56465
7954,2018-07-12 20:31:07,Prime Express - Shopping Frei Caneca,"Rua Frei Caneca , 569",-23.5539875,-46.6527786,0,40,5,0,1,10,204,2,21,6,2,56471
7955,2018-07-13 15:07:27,Las Leñas - Parrilla Uruguaya,"Rua Pamplona, 1704",-23.5702477,-46.6612778,0,70,4,0,10,10,27,1,33,1,2,56486
7956,2018-07-13 15:49:37,Hell's Burguer - Centro,"Rua Gonçalves Dias, 85,",-22.9040623,-43.1795769,1,50,4,1,2,16,608,2,63,6,2,56489
7957,2018-07-13 15:51:30,Hell's Burguer - Botafogo,"Rua Muniz Barreto, 805,",-22.9489193,-43.1839867,1,50,4,1,2,16,194,2,21,6,2,56495
7958,2018-07-13 17:03:45,Gourmet Bar - Novotel Center Norte,"Avenida Zaki Narchi, 500",-23.5124664,-46.62043,0,60,5,0,10,10,297,1,27,1,2,56545
7959,2018-07-13 17:43:26,Papa Capim - Boa Viagem,"Rua Jack Ayres, 288,",-8.1193667,-34.9007301,0,45,5,0,4,41,366,2,35,6,2,56501
7960,2018-07-13 17:44:29,Papa Capim - Graças,"Avenida Rui Barbosa, 1397,",-8.0411902,-34.9037285,0,45,5,0,4,41,660,2,35,6,2,56507
7961,2018-07-13 17:46:29,Forneiro Pizza Bar,"Av. 17 de Agosto, 807,",-8.0379658,-34.9159355,0,80,5,0,4,41,365,2,35,6,2,56513
7962,2018-07-13 18:41:40,Veganize Pizzaria,"Rua Augusto Ostergreen, 354",-23.5260715,-46.5329857,0,40,5,0,10,10,543,1,51,1,2,56520
7963,2018-07-13 19:41:28,Kita - Novotel Center Norte,"Avenida Zaki Narchi, 500",-23.5124664,-46.62043,0,75,5,0,10,10,297,1,36,1,2,56551
7964,2018-07-13 21:24:13,Marek Cervejaria Czech-Slovak,Rua Monsenhor Pio Ragazinskas,-23.5893135,-46.5753937,0,70,5,0,5,10,482,1,27,1,2,56530
7965,2018-07-14 19:14:54,Pantcho's Burger House,"Avenida Manoel Alves Soares, 404",-23.7248039,-46.6874847,0,45,5,0,10,10,177,1,21,1,2,56537
7966,2018-07-16 20:08:01,Koni - Centro,"Rua São José, 66,",-22.9054652,-43.1759716,1,36,4,1,2,16,608,2,36,6,2,56544
7967,2018-07-16 22:18:35,Prima Farina - Delivery Zona Sul 1,"R. São João Batista, 21 - Loja A,",-22.9541969,-43.1903381,0,75,4,1,10,16,194,1,15,1,2,56569
7968,2018-07-17 00:33:52,Prize Burger,"Av. Henrique Valadares, 35c ,",-22.9114323,-43.1860466,1,37,5,0,2,16,608,2,63,6,2,56570
7969,2018-07-17 18:49:20,Casa Beluca,"Rua Pires da Mota, 205",-23.5652599,-46.6311035,0,30,5,0,1,10,257,2,15,6,2,56571
7970,2018-07-17 20:36:05,MiPi Pizzeria Artigianale,"Rua Dr. Neto de Araújo, 375,",-23.5877171,-46.6313744,1,60,5,1,10,10,238,1,15,1,2,56577
7971,2018-07-17 21:41:42,Mansion XV - Moema,"Avenida dos Carinas, 180",-23.6124916,-46.668232,0,45,5,0,1,10,121,2,9,6,2,56620
7972,2018-07-17 21:46:22,Mansion XV - Tatuapé,"Rua Itapeti, 258",-23.5516758,-46.5688515,0,45,5,0,1,10,96,2,9,6,2,56622
7973,2018-07-17 22:09:23,Dom Giardino Pizzeria,"Rua Das Palmeiras, 211",-23.5374584,-46.651104,0,60,5,0,1,10,199,2,15,6,2,56626
7974,2018-07-18 20:43:01,Chez Mom  - Café & Bistrô,"Rua Wisard, 568",-23.5566776,-46.6922386,0,45,5,0,1,10,181,2,9,1,2,56631
7975,2018-07-19 12:41:25,A Casa Azul Bistrô,"Praça Monte Castelo, 51,",-23.5695038,-46.7079391,1,40,5,1,2,10,141,2,63,6,2,56636
7976,2018-07-19 14:26:20,Da Casinha Restaurante,"Av. Jurucê, 907,",-23.6117344,-46.6581459,1,40,5,1,2,10,121,2,63,6,2,56637
7977,2018-07-19 15:27:48,Cozinha e Lá Fora,"Rua Desembargador do Vale, 449,",-23.5316658,-46.6853752,1,35,5,1,2,10,63,2,63,6,2,56638
7978,2018-07-19 20:24:00,VERA Restaurante - Perdizes,"Rua Desembargador do Vale, 206",-23.5326214,-46.6832008,0,120,5,0,4,10,63,1,9,1,2,56658
7979,2018-07-19 20:41:35,Le Petisco,"Rua Tangara, 141",-23.5895023,-46.6472359,0,35,5,0,1,10,238,2,19,6,2,56641
7980,2018-07-20 16:57:24,IceBode - Candeias,"Av. Presidente Castelo Branco, 7667 - Loja 01,",-8.215538,-34.9220505,1,25,5,1,2,41,770,2,62,6,2,56648
7981,2018-07-20 17:00:58,La Mafia Trattoria,"Rua Desembargador Motta, 2601,",-25.4328632,-49.2844887,1,180,4,1,2,8,64,2,35,6,2,56649
7982,2018-07-20 17:54:02,Nossa Carne,Rua Pinheiro Guimarães,-23.5871277,-46.5726585,0,35,5,0,1,10,482,2,21,6,2,56651
7983,2018-07-20 18:03:42,Nossa Carne -,"Rua Pinheiros Guimarães , 50",-23.5837002,-46.574707,0,35,5,0,1,10,270,2,33,6,2,56653
7984,2018-07-20 18:32:23,Gergelim Express,"Avenida Henrique Valadares, 69,",-22.911747,-43.1871643,1,35,5,1,2,16,608,2,63,6,2,56656
7985,2018-07-20 20:43:52,Felicita - Delivery,"Quadra CLN 306, Bloco A, loja 2,",-15.7689857,-47.8879547,0,45,4,1,8,2,106,1,35,1,2,56657
7987,2018-07-20 22:23:48,Nagano Sushi Bar,"Rua Itupava, 694,",-25.4225559,-49.2535934,1,100,5,1,2,8,12,2,36,6,2,56665
7988,2018-07-23 11:41:42,Cosmos G/Astrobar,"Alameda Presidente Taunay 543,",-25.4349861,-49.2858315,1,100,5,0,2,8,211,2,9,6,2,56668
7989,2018-07-23 18:35:40,Leve Detox,"Rua Iaia, 72",-23.5865211,-46.6779404,0,45,5,0,1,10,133,2,17,6,2,56695
7991,2018-07-23 21:52:13,Mr Jin - Asian Food,"Alameda dos Arapanes , 1025",-23.6062813,-46.6664734,0,35,5,0,1,10,121,2,8,1,2,56701
7994,2018-07-24 14:55:05,K Pop Chicken - Jardins,"Alameda Ministro Rocha Azevedo, 1055",-23.5659962,-46.6639786,0,35,5,0,1,10,27,2,52,6,2,56712
7995,2018-07-24 19:24:39,Zillis Bar Lounge & Restaurante,Avenida Ibirapuera,-23.6019783,-46.6608009,0,70,5,0,4,10,276,2,9,1,2,56716
7996,2018-07-24 20:19:03,Van Der Ale,"Rua Aspiculelta , 268",-23.5565434,-46.6882095,0,60,5,0,1,10,181,2,19,6,2,56719
7997,2018-07-25 17:12:35,Quibebe,"Rua Serra de Jurea, 698",-23.5502319,-46.570755,0,45,5,0,1,10,96,2,4,6,2,56761
7998,2018-07-25 18:40:07,Rinconcito Peruano - Itaim Bibi,"Rua Joaquim Floriano , 211",-23.5840891,-46.6721498,0,50,4,0,1,10,133,2,1,1,2,56764
8000,2018-07-25 20:33:00,Laranjinha Burger,"Rua Baronesa de Bela Vista, 577",-23.622942,-46.6626816,0,35,5,0,18,10,289,1,21,1,2,56767
8001,2018-07-26 00:06:51,Simbalaê Bar & Burger,"Rua Guaicuí, 75",-23.5662651,-46.6963272,0,50,5,0,1,10,244,2,21,6,2,56770
8002,2018-07-26 12:48:25,Le Monde - Cozinha do Mundo,"Estrada Real do Poço, 62,",-8.0355158,-34.921051,0,70,5,1,2,41,807,2,27,6,2,56776
8003,2018-07-26 12:52:56,Na Praça Rock Bar,"Praça de Casa Forte, 611,",-8.0359001,-34.9194984,0,35,3,1,2,41,365,2,19,6,2,56778
8004,2018-07-26 13:49:59,Kombuca,Avenida Engenheiro Alberto de Zagottis,-23.6675186,-46.6952057,0,50,5,0,15,10,148,1,19,1,2,56779
8005,2018-07-26 18:30:46,Tempero Oriental - Shopping Total,"Av Cristóvão Colombo, 545,",-30.0265427,-51.211895,1,25,5,1,2,15,35,2,63,6,2,56783
8006,2018-07-26 19:19:39,Restaurante Marquês 111,"Largo dos Leões, 111",-22.9538975,-43.1966858,0,50,4,0,4,16,604,2,9,6,2,56797
8007,2018-07-26 19:29:38,Luxe - Niterói,"Rua Miguel de Frias, 270,",-22.8993473,-43.1119385,1,85,5,1,2,120,612,2,9,6,2,56796
8008,2018-07-26 21:10:39,Pizzaria Ártico,"Alameda dos Arapanes , 1006",-23.6060251,-46.6665725,0,35,5,0,1,10,121,2,15,6,2,56803
8009,2018-07-27 20:04:50,Cobre,"Rua Visconde de Caravelas, 149,",-22.9573585,-43.1965001,1,60,4,1,2,16,604,2,15,6,2,56809
8010,2018-07-27 21:33:56,Forneria Gagliasso - Delivery Jacarepaguá,"Avenida Geremário Dantas, 1064,",-22.9362373,-43.3520279,0,70,5,1,10,16,597,1,35,1,2,56810
8012,2018-07-30 17:19:58,Benedetta Restaurante,Avenida Sabiá,-23.6009636,-46.6649437,0,55,5,0,1,10,276,2,35,1,2,56811
8013,2018-08-01 17:00:17,Restaurante LDR Novo,"Rua Augusta, 23",-23.5501404,-46.6464119,0,45,5,0,1,10,85,2,60,4,3,56848
8014,2018-08-01 17:02:40,Moreirão,"Rua Augusta, 23",-23.5501404,-46.6464119,0,22,5,0,1,10,85,2,59,4,3,56850
8015,2018-08-01 17:18:27,renan florez,"Rua Augusta, 23",-23.5501404,-46.6464119,0,44,5,0,1,10,85,2,34,7,1,56852
8016,2018-08-01 21:22:00,Microfone,"Rua Augusta, 23",-23.5501404,-46.6464119,0,50,5,0,1,10,85,2,40,6,2,56860
8017,2018-08-01 21:23:49,microfone2,"Rua Augusta, 23",-23.5501404,-46.6464119,0,56,5,0,1,10,85,2,64,6,2,56862
8019,2018-08-02 14:34:03,Isadora Stoffel,"Rua Augusta, 22",-23.5612125,-46.6637154,0,100,5,0,1,10,85,2,8,4,3,56868
8020,2018-08-02 14:38:05,ISa dora,"Rua Augusta, 11",-23.5501251,-46.6463699,0,45,5,0,1,10,85,2,2,7,1,56874
8021,2018-08-02 18:23:14,Novo Restaurante da Isa,"Rua Casa do Ator, 996",-23.5970955,-46.6826706,0,100,5,0,1,10,246,2,20,1,2,56880
8024,2018-08-04 14:02:58,Notaro Flores e Bistrô,"Galeria Centro Sul lj 27, Av. Conselheiro Aguiar, 1360 - Boa Viagem, Recife,",-8.1022701,-34.8880119,1,50,5,0,2,41,366,2,9,6,2,56898
8025,2018-08-04 14:06:55,Mad Burger&Co.,"Rua Rodrigo de Brito, 8b,",-22.9555244,-43.1831093,1,48,5,1,2,16,194,2,21,6,2,56904
8026,2018-08-06 12:29:55,do aojdosiajd,"Rua Isac Meyer, 231",-3.7295799,-38.5115738,0,200,5,0,1,12,220,2,2,1,2,56912
8027,2018-08-06 12:33:21,idjs aoi jdoasij,"Rua Isac Meyer, 2312312",-3.7302859,-38.5116806,0,200,5,0,1,12,220,2,2,1,2,56922
8029,2018-08-06 15:51:48,idjisa sjdoa,"Rua Isac Meyer, 321",-3.7289441,-38.511219,0,321,5,0,1,12,220,2,3,1,2,56942
8030,2018-08-06 15:52:51,sijod aojdsao,"Rua Isac Meyer, 231",-3.7295799,-38.5115738,0,200,5,0,1,12,220,2,2,1,2,56952
8031,2018-08-06 18:01:25,332r,"Avenida Piassanguaba, 2244",-23.6193047,-46.6455078,0,50,5,0,1,10,363,2,2,1,2,56962
8032,2018-08-06 19:08:19,restaurante desconsiderar,"Rua Isac Meyer, 213",-3.7297249,-38.5116196,0,200,5,0,1,12,220,2,31,12,1,56972
8033,2018-08-06 19:17:53,Luisa Leip,"Rua Augusta, 23",-23.5501404,-46.6464119,0,50,5,0,1,10,85,2,34,4,3,56982
8034,2018-08-06 19:20:40,luisa,"Rua Lauro Muller, 26",-22.9561329,-43.1753845,0,50,5,0,1,16,194,2,13,1,2,56992
8040,2018-08-06 20:06:16,Lusi,"Rua Lauro Muller, 90",-22.9546108,-43.1742706,0,60,5,0,1,16,194,2,41,8,3,57052
8044,2018-08-08 15:06:17,Érico,"Avenida Érico Veríssimo, 901",-23.0083427,-43.3052979,0,100,4,0,2,16,113,2,9,1,2,57082
8046,2018-08-08 21:54:20,Lulis,"Rua Lauro Muller, 26",-22.9561329,-43.1753845,0,20,5,0,1,16,194,2,34,1,2,57088
8047,2018-08-09 00:15:30,Fornos Pizzaria,"Calçada dos Ipês, 003",-23.4962482,-46.851059,1,25,5,0,6,10,210,1,15,1,2,74802
8048,2018-08-09 13:06:29,Galeteria Casa Di Piero,"Rodovia SC - 401, 11198",-27.4879074,-48.5005531,0,100,5,0,1,97,542,2,35,3,2,57094
8049,2018-08-09 13:24:57,Churrascaria Jardins Grill,"Rua Lamenha Lins, 712",-25.4428425,-49.2746773,0,100,5,0,1,8,205,2,36,3,2,57100
8050,2018-08-09 19:56:33,lulu,"Rua Lauro Muller, 26",-22.9561329,-43.1753845,0,90,5,0,1,16,194,2,52,8,3,57106
8051,2018-08-09 21:29:02,O Viking,"Rua Lauro Linhares, 1619",-27.5933247,-48.5212631,0,50,5,0,2,97,808,2,21,10,1,57113
8052,2018-08-10 18:46:38,Churrasqueira - Ipanema,"Rua Vinícius de Moraes, 130",-22.9834652,-43.2026901,0,110,5,0,2,16,212,2,33,1,2,57119
8053,2018-08-10 19:12:13,Papá Vincenzo Trattoria,"Avenida Sernambetiba, 8000",-23.0108916,-43.3699749,0,120,4,0,2,16,113,2,35,1,2,57125
8054,2018-08-10 19:59:51,Green Station - Barro Preto,"Rua Paracatu, 321",-19.9208508,-43.9512978,0,14,5,0,2,7,225,2,17,4,3,57131
8055,2018-08-13 12:37:00,Shitake BH,"Rua Alvarenga Peixoto, 575",-19.9310226,-43.9440231,0,60,5,0,4,7,72,2,36,1,2,57144
